Country,League,Season,Date,Time,Home,Away,Odd Home,Odd Draw,Odd Away,HG,AG,Match_Result_Home_Perspective,Total_Goals,BTTS,Res,Home_Team_Goals_Per_Game_Season,Away_Team_Goals_Per_Game_Season,H2H_Goals_Per_Game,Team_A_swapped,Team_B_swapped,Home_Goals_Per_Game_vs_Away,Away_Goals_Per_Game_vs_Home
Brazil,Serie A,2012,10-08-12,01:00,Ponte Preta,Gremio,2.73,3.27,2.43,0,0,0,0,0,D,0.973684211,1.473684211,1.9,Gremio,Ponte Preta,0.8,1.1
Brazil,Serie A,2012,11-08-12,22:30,Bahia,Cruzeiro,2.79,3.12,2.48,0,1,-1,1,0,A,0.973684211,1.236842105,2.411764706,,,0.941176471,1.470588235
Brazil,Serie A,2012,11-08-12,22:30,Santos,Atletico GO,1.82,3.36,4.18,2,2,0,4,1,D,1.315789474,0.973684211,2,Atletico GO,Santos,1,1
Brazil,Serie A,2012,11-08-12,22:30,Sport Recife,Figueirense,1.66,3.52,5.04,0,1,-1,1,0,A,1.026315789,1.026315789,2.375,Figueirense,Sport Recife,1.25,1.125
Brazil,Serie A,2012,12-08-12,01:00,Flamengo RJ,Nautico,1.81,3.4,4.21,2,0,1,2,0,H,1.026315789,1.157894737,1,,,0.75,0.25
Brazil,Serie A,2012,12-08-12,20:00,Atletico-MG,Vasco,1.8,3.38,4.33,1,0,1,1,0,H,1.684210526,1.184210526,2.555555556,,,1.333333333,1.222222222
Brazil,Serie A,2012,12-08-12,20:00,Coritiba,Corinthians,2.53,3.18,2.67,1,2,-1,3,1,A,1.394736842,1.342105263,2.666666667,Corinthians,Coritiba,0.777777778,1.888888889
Brazil,Serie A,2012,12-08-12,20:00,Internacional,Ponte Preta,1.53,3.8,6.1,2,1,1,3,1,H,1.157894737,0.973684211,1.875,,,1.125,0.75
Brazil,Serie A,2012,12-08-12,20:00,Sao Paulo,Gremio,2.11,3.27,3.33,1,2,-1,3,1,A,1.552631579,1.473684211,2.08,Gremio,Sao Paulo,1,1.08
Brazil,Serie A,2012,12-08-12,22:30,Fluminense,Palmeiras,1.73,3.44,4.68,1,0,1,1,0,H,1.605263158,1.026315789,2.24,,,0.92,1.32
Brazil,Serie A,2012,12-08-12,22:30,Portuguesa,Botafogo RJ,2.49,3.18,2.73,1,1,0,2,1,D,1.026315789,1.578947368,2.25,Botafogo RJ,Portuguesa,0.5,1.75
Brazil,Serie A,2012,15-08-12,23:30,Cruzeiro,Fluminense,2.43,3.17,2.79,1,1,0,2,1,D,1.236842105,1.605263158,2.333333333,,,1.238095238,1.095238095
Brazil,Serie A,2012,15-08-12,23:30,Gremio,Portuguesa,1.54,3.73,6.15,1,2,-1,3,1,A,1.473684211,1.026315789,3,,,1.5,1.5
Brazil,Serie A,2012,16-08-12,00:30,Atletico GO,Atletico-MG,3.62,3.3,1.98,1,1,0,2,1,D,0.973684211,1.684210526,3.333333333,,,1.25,2.083333333
Brazil,Serie A,2012,16-08-12,00:30,Ponte Preta,Bahia,1.62,3.63,5.21,0,2,-1,2,0,A,0.973684211,0.973684211,1.666666667,Bahia,Ponte Preta,0.166666667,1.5
Brazil,Serie A,2012,16-08-12,01:50,Botafogo RJ,Sport Recife,1.41,4.19,7.39,2,0,1,2,0,H,1.578947368,1.026315789,2.076923077,,,1.307692308,0.769230769
Brazil,Serie A,2012,16-08-12,01:50,Nautico,Sao Paulo,2.41,3.24,2.77,3,0,1,3,0,H,1.157894737,1.552631579,2.5,,,1,1.5
Brazil,Serie A,2012,16-08-12,01:50,Palmeiras,Flamengo RJ,1.82,3.43,4.17,1,0,1,1,0,H,1.026315789,1.026315789,2.56,Flamengo RJ,Palmeiras,1.08,1.48
Brazil,Serie A,2012,17-08-12,01:00,Corinthians,Internacional,2.03,3.19,3.62,1,0,1,1,0,H,1.342105263,1.157894737,2.24,,,1.24,1
Brazil,Serie A,2012,17-08-12,01:00,Figueirense,Santos,2.58,3.2,2.59,1,3,-1,4,1,A,1.026315789,1.315789474,2.5,,,0.625,1.875
Brazil,Serie A,2012,17-08-12,01:00,Vasco,Coritiba,1.61,3.68,5.32,2,2,0,4,1,D,1.184210526,1.394736842,2.333333333,Coritiba,Vasco,1.333333333,1
Brazil,Serie A,2012,18-08-12,22:30,Fluminense,Sport Recife,1.46,4.07,6.8,1,0,1,1,0,H,1.605263158,1.026315789,2.235294118,,,1.352941176,0.882352941
Brazil,Serie A,2012,18-08-12,22:30,Nautico,Bahia,1.88,3.38,3.95,1,0,1,1,0,H,1.157894737,0.973684211,1.5,Bahia,Nautico,0.5,1
Brazil,Serie A,2012,19-08-12,01:00,Sao Paulo,Ponte Preta,1.59,3.77,5.34,3,0,1,3,0,H,1.552631579,0.973684211,1.8,Ponte Preta,Sao Paulo,1.3,0.5
Brazil,Serie A,2012,19-08-12,20:00,Atletico-MG,Botafogo RJ,1.75,3.46,4.45,3,2,1,5,1,H,1.684210526,1.578947368,2.434782609,,,1.304347826,1.130434783
Brazil,Serie A,2012,19-08-12,20:00,Coritiba,Cruzeiro,1.88,3.45,3.83,4,0,1,4,0,H,1.394736842,1.236842105,2.214285714,,,1.142857143,1.071428571
Brazil,Serie A,2012,19-08-12,20:00,Gremio,Figueirense,1.4,4.26,7.5,4,0,1,4,0,H,1.473684211,1.026315789,2.25,Figueirense,Gremio,1.875,0.375
Brazil,Serie A,2012,19-08-12,20:00,Santos,Corinthians,2.21,3.2,3.14,3,2,1,5,1,H,1.315789474,1.342105263,1.56,Corinthians,Santos,0.68,0.88
Brazil,Serie A,2012,19-08-12,22:30,Atletico GO,Palmeiras,2.5,3.23,2.67,2,1,1,3,1,H,0.973684211,1.026315789,3,,,0.833333333,2.166666667
Brazil,Serie A,2012,19-08-12,22:30,Flamengo RJ,Vasco,2.76,3.1,2.5,1,0,1,1,0,H,1.026315789,1.184210526,2.526315789,,,1.684210526,0.842105263
Brazil,Serie A,2012,19-08-12,22:30,Portuguesa,Internacional,3.11,3.17,2.44,1,1,0,2,1,D,1.026315789,1.157894737,1.75,Internacional,Portuguesa,1.25,0.5
Brazil,Serie A,2012,25-08-12,22:30,Palmeiras,Santos,2.46,3.26,2.7,1,2,-1,3,1,A,1.026315789,1.315789474,2.454545455,,,1.181818182,1.272727273
Brazil,Serie A,2012,25-08-12,22:30,Vasco,Fluminense,3,3.17,2.32,1,2,-1,3,1,A,1.184210526,1.605263158,2.526315789,Fluminense,Vasco,1.473684211,1.052631579
Brazil,Serie A,2012,26-08-12,01:00,Ponte Preta,Portuguesa,2.4,3.17,2.87,2,1,1,3,1,H,0.973684211,1.026315789,2,,,0.75,1.25
Brazil,Serie A,2012,26-08-12,20:00,Botafogo RJ,Flamengo RJ,2.29,3.21,3.02,0,0,0,0,0,D,1.578947368,1.026315789,2.260869565,,,1.217391304,1.043478261
Brazil,Serie A,2012,26-08-12,20:00,Corinthians,Sao Paulo,2.21,3.26,3.11,1,2,-1,3,1,A,1.342105263,1.552631579,2.518518519,,,1.111111111,1.407407407
Brazil,Serie A,2012,26-08-12,20:00,Figueirense,Coritiba,2.71,3.24,2.48,3,1,1,4,1,H,1.026315789,1.394736842,1.875,Coritiba,Figueirense,1.25,0.625
Brazil,Serie A,2012,26-08-12,20:00,Internacional,Gremio,2.21,3.21,3.15,0,1,-1,1,0,A,1.157894737,1.473684211,1.956521739,Gremio,Internacional,0.869565217,1.086956522
Brazil,Serie A,2012,26-08-12,22:30,Bahia,Atletico GO,2.05,3.27,3.51,1,1,0,2,1,D,0.973684211,0.973684211,2.1,Atletico GO,Bahia,1.2,0.9
Brazil,Serie A,2012,26-08-12,22:30,Cruzeiro,Atletico-MG,3.2,3.23,2.18,2,2,0,4,1,D,1.236842105,1.684210526,2.476190476,Atletico-MG,Cruzeiro,1.047619048,1.428571429
Brazil,Serie A,2012,26-08-12,22:30,Sport Recife,Nautico,2.47,3.22,2.72,0,0,0,0,0,D,1.026315789,1.157894737,0.5,Nautico,Sport Recife,0,0.5
Brazil,Serie A,2012,29-08-12,23:30,Coritiba,Internacional,2.55,3.16,2.69,1,0,1,1,0,H,1.394736842,1.157894737,2.1875,,,0.75,1.4375
Brazil,Serie A,2012,29-08-12,23:30,Santos,Bahia,1.34,4.6,8.84,1,3,-1,4,1,A,1.315789474,0.973684211,2.157894737,Bahia,Santos,1.315789474,0.842105263
Brazil,Serie A,2012,30-08-12,00:30,Atletico-MG,Ponte Preta,1.38,4.39,7.86,2,2,0,4,1,D,1.684210526,0.973684211,2.9,,,2,0.9
Brazil,Serie A,2012,30-08-12,00:30,Nautico,Figueirense,1.74,3.49,4.55,3,2,1,5,1,H,1.157894737,1.026315789,4,Figueirense,Nautico,2,2
Brazil,Serie A,2012,30-08-12,00:30,Portuguesa,Palmeiras,2.75,3.1,2.53,3,0,1,3,0,H,1.026315789,1.026315789,2.5,Palmeiras,Portuguesa,2,0.5
Brazil,Serie A,2012,30-08-12,02:00,Atletico GO,Cruzeiro,2.25,3.29,3.01,0,2,-1,2,0,A,0.973684211,1.236842105,2,,,0.333333333,1.666666667
Brazil,Serie A,2012,30-08-12,02:00,Fluminense,Corinthians,2.07,3.23,3.48,1,1,0,2,1,D,1.605263158,1.342105263,2.222222222,Corinthians,Fluminense,1.111111111,1.111111111
Brazil,Serie A,2012,30-08-12,02:00,Gremio,Vasco,1.8,3.4,4.33,2,0,1,2,0,H,1.473684211,1.184210526,2.052631579,,,1.368421053,0.684210526
Brazil,Serie A,2012,31-08-12,01:00,Flamengo RJ,Sport Recife,1.5,3.91,6.34,1,1,0,2,1,D,1.026315789,1.026315789,2.25,,,1.5625,0.6875
Brazil,Serie A,2012,31-08-12,01:00,Sao Paulo,Botafogo RJ,1.68,3.71,4.64,4,0,1,4,0,H,1.552631579,1.578947368,2.826086957,Botafogo RJ,Sao Paulo,1.652173913,1.173913043
Brazil,Serie A,2012,01-09-12,22:30,Figueirense,Fluminense,3.05,3.18,2.29,2,2,0,4,1,D,1.026315789,1.605263158,2.875,,,1.25,1.625
Brazil,Serie A,2012,01-09-12,22:30,Palmeiras,Gremio,2.46,3.16,2.8,0,0,0,0,0,D,1.026315789,1.473684211,2.304347826,Gremio,Palmeiras,1.47826087,0.826086957
Brazil,Serie A,2012,02-09-12,01:00,Vasco,Portuguesa,1.64,3.61,5.18,2,0,1,2,0,H,1.184210526,1.026315789,1.5,Portuguesa,Vasco,1,0.5
Brazil,Serie A,2012,02-09-12,20:00,Bahia,Sao Paulo,2.85,3.17,2.4,1,0,1,1,0,H,0.973684211,1.552631579,1.904761905,,,0.714285714,1.19047619
Brazil,Serie A,2012,02-09-12,20:00,Corinthians,Atletico-MG,2.24,3.22,3.08,1,0,1,1,0,H,1.342105263,1.684210526,1.777777778,Atletico-MG,Corinthians,0.851851852,0.925925926
Brazil,Serie A,2012,02-09-12,20:00,Internacional,Flamengo RJ,1.65,3.61,5.07,4,1,1,5,1,H,1.157894737,1.026315789,2.84,Flamengo RJ,Internacional,1.56,1.28
Brazil,Serie A,2012,02-09-12,20:00,Sport Recife,Santos,2.43,3.15,2.82,2,1,1,3,1,H,1.026315789,1.315789474,2.235294118,Santos,Sport Recife,1.058823529,1.176470588
Brazil,Serie A,2012,02-09-12,22:30,Botafogo RJ,Coritiba,1.88,3.4,3.94,2,0,1,2,0,H,1.578947368,1.394736842,2.4375,,,1.5,0.9375
Brazil,Serie A,2012,02-09-12,22:30,Cruzeiro,Nautico,1.56,3.8,5.67,3,0,1,3,0,H,1.236842105,1.157894737,2.75,,,2.5,0.25
Brazil,Serie A,2012,02-09-12,22:30,Ponte Preta,Atletico GO,2,3.29,3.59,3,1,1,4,1,H,0.973684211,0.973684211,3.25,Atletico GO,Ponte Preta,1.25,2
Brazil,Serie A,2012,05-09-12,23:30,Bahia,Atletico-MG,2.87,3.15,2.41,0,0,0,0,0,D,0.973684211,1.684210526,2.380952381,Atletico-MG,Bahia,1.285714286,1.095238095
Brazil,Serie A,2012,05-09-12,23:30,Flamengo RJ,Ponte Preta,2.02,3.33,3.48,0,1,-1,1,0,A,1.026315789,0.973684211,2.1,,,1,1.1
Brazil,Serie A,2012,05-09-12,23:30,Nautico,Vasco,2.35,3.23,2.89,1,1,0,2,1,D,1.157894737,1.184210526,3.25,,,0.75,2.5
Brazil,Serie A,2012,05-09-12,23:30,Portuguesa,Coritiba,1.96,3.37,3.63,3,0,1,3,0,H,1.026315789,1.394736842,1.75,Coritiba,Portuguesa,1,0.75
Brazil,Serie A,2012,06-09-12,00:30,Gremio,Atletico GO,1.38,4.36,8.09,2,1,1,3,1,H,1.473684211,0.973684211,2.1,Atletico GO,Gremio,1.2,0.9
Brazil,Serie A,2012,06-09-12,02:00,Cruzeiro,Botafogo RJ,1.9,3.42,3.8,1,3,-1,4,1,A,1.236842105,1.578947368,2.222222222,Botafogo RJ,Cruzeiro,1.333333333,0.888888889
Brazil,Serie A,2012,06-09-12,02:00,Figueirense,Corinthians,2.54,3.17,2.68,1,0,1,1,0,H,1.026315789,1.342105263,2,Corinthians,Figueirense,1,1
Brazil,Serie A,2012,06-09-12,02:00,Sao Paulo,Internacional,1.82,3.44,4.15,1,1,0,2,1,D,1.552631579,1.157894737,2.25,Internacional,Sao Paulo,1.041666667,1.208333333
Brazil,Serie A,2012,07-09-12,01:00,Fluminense,Santos,1.65,3.62,4.98,3,1,1,4,1,H,1.605263158,1.315789474,2.36,,,1.16,1.2
Brazil,Serie A,2012,07-09-12,01:00,Palmeiras,Sport Recife,1.53,3.8,6.09,3,1,1,4,1,H,1.026315789,1.026315789,3,,,1.764705882,1.235294118
Brazil,Serie A,2012,08-09-12,22:30,Coritiba,Flamengo RJ,1.71,3.62,4.63,3,0,1,3,0,H,1.394736842,1.026315789,2.666666667,,,1,1.666666667
Brazil,Serie A,2012,08-09-12,22:30,Ponte Preta,Figueirense,1.76,3.54,4.32,2,2,0,4,1,D,0.973684211,1.026315789,1.833333333,Figueirense,Ponte Preta,0.833333333,1
Brazil,Serie A,2012,09-09-12,01:00,Corinthians,Gremio,2.48,3.15,2.77,3,1,1,4,1,H,1.342105263,1.473684211,1.84,,,0.92,0.92
Brazil,Serie A,2012,09-09-12,20:00,Botafogo RJ,Nautico,1.65,3.67,5,3,1,1,4,1,H,1.578947368,1.157894737,3.75,,,2.5,1.25
Brazil,Serie A,2012,09-09-12,20:00,Internacional,Fluminense,2.53,3.17,2.7,0,1,-1,1,0,A,1.157894737,1.605263158,2.28,Fluminense,Internacional,1.32,0.96
Brazil,Serie A,2012,09-09-12,20:00,Santos,Sao Paulo,3.05,3.25,2.25,0,0,0,0,0,D,1.315789474,1.552631579,2.36,,,1.28,1.08
Brazil,Serie A,2012,09-09-12,22:30,Atletico GO,Portuguesa,2.32,3.23,2.93,1,1,0,2,1,D,0.973684211,1.026315789,2,,,0.5,1.5
Brazil,Serie A,2012,09-09-12,22:30,Atletico-MG,Palmeiras,1.57,3.74,5.72,3,0,1,3,0,H,1.684210526,1.026315789,2.4,,,1.24,1.16
Brazil,Serie A,2012,09-09-12,22:30,Sport Recife,Cruzeiro,2.54,3.17,2.68,2,1,1,3,1,H,1.026315789,1.236842105,1.769230769,Cruzeiro,Sport Recife,0.384615385,1.384615385
Brazil,Serie A,2012,09-09-12,22:30,Vasco,Bahia,1.57,3.74,5.68,0,4,-1,4,0,A,1.184210526,0.973684211,2.4375,Bahia,Vasco,0.8125,1.625
Brazil,Serie A,2012,12-09-12,23:30,Corinthians,Ponte Preta,1.66,3.61,4.98,1,1,0,2,1,D,1.342105263,0.973684211,2,,,1.1,0.9
Brazil,Serie A,2012,12-09-12,23:30,Figueirense,Cruzeiro,2.26,3.29,3,2,0,1,2,0,H,1.026315789,1.236842105,3.25,Cruzeiro,Figueirense,1.125,2.125
Brazil,Serie A,2012,12-09-12,23:30,Portuguesa,Fluminense,2.84,3.22,2.41,0,2,-1,2,0,A,1.026315789,1.605263158,3.25,Fluminense,Portuguesa,1,2.25
Brazil,Serie A,2012,13-09-12,00:30,Atletico GO,Coritiba,2.29,3.29,2.95,1,2,-1,3,1,A,0.973684211,1.394736842,2.625,,,1,1.625
Brazil,Serie A,2012,13-09-12,00:30,Sport Recife,Bahia,2.33,3.22,2.95,1,1,0,2,1,D,1.026315789,0.973684211,1.916666667,Bahia,Sport Recife,1.25,0.666666667
Brazil,Serie A,2012,13-09-12,02:00,Atletico-MG,Sao Paulo,1.69,3.65,4.71,1,0,1,1,0,H,1.684210526,1.552631579,2.185185185,,,1.185185185,1
Brazil,Serie A,2012,13-09-12,02:00,Santos,Flamengo RJ,1.65,3.68,4.95,2,0,1,2,0,H,1.315789474,1.026315789,2.28,Flamengo RJ,Santos,1.04,1.24
Brazil,Serie A,2012,13-09-12,02:00,Vasco,Palmeiras,2.07,3.21,3.56,3,1,1,4,1,H,1.184210526,1.026315789,2.235294118,Palmeiras,Vasco,0.764705882,1.470588235
Brazil,Serie A,2012,14-09-12,01:00,Botafogo RJ,Internacional,2.23,3.24,3.11,1,1,0,2,1,D,1.578947368,1.157894737,2.904761905,,,1.428571429,1.476190476
Brazil,Serie A,2012,14-09-12,01:00,Gremio,Nautico,1.29,5.09,9.54,2,0,1,2,0,H,1.473684211,1.157894737,1.75,,,1.5,0.25
Brazil,Serie A,2012,15-09-12,22:30,Sao Paulo,Portuguesa,1.61,3.7,5.28,3,1,1,4,1,H,1.552631579,1.026315789,2.75,Portuguesa,Sao Paulo,1.5,1.25
Brazil,Serie A,2012,15-09-12,22:50,Fluminense,Atletico GO,1.46,4.13,6.61,1,2,-1,3,1,A,1.605263158,0.973684211,2.583333333,Atletico GO,Fluminense,1.166666667,1.416666667
Brazil,Serie A,2012,16-09-12,20:00,Bahia,Figueirense,1.82,3.44,4.16,2,1,1,3,1,H,0.973684211,1.026315789,2.5,,,2,0.5
Brazil,Serie A,2012,16-09-12,20:00,Coritiba,Santos,2.02,3.35,3.46,1,2,-1,3,1,A,1.394736842,1.315789474,2.222222222,,,0.833333333,1.388888889
Brazil,Serie A,2012,16-09-12,20:00,Cruzeiro,Vasco,2.51,3.17,2.73,1,1,0,2,1,D,1.236842105,1.184210526,2.529411765,,,1.470588235,1.058823529
Brazil,Serie A,2012,16-09-12,20:00,Nautico,Atletico-MG,2.88,3.24,2.34,1,0,1,1,0,H,1.157894737,1.684210526,3,Atletico-MG,Nautico,0.5,2.5
Brazil,Serie A,2012,16-09-12,20:00,Palmeiras,Corinthians,2.52,3.08,2.77,0,2,-1,2,0,A,1.026315789,1.342105263,2.28,Corinthians,Palmeiras,1.32,0.96
Brazil,Serie A,2012,16-09-12,22:30,Flamengo RJ,Gremio,2.75,3.2,2.46,1,1,0,2,1,D,1.026315789,1.473684211,2.52,,,1.24,1.28
Brazil,Serie A,2012,16-09-12,22:30,Internacional,Sport Recife,1.35,4.53,8.53,2,2,0,4,1,D,1.157894737,1.026315789,2.6,,,1.4,1.2
Brazil,Serie A,2012,16-09-12,22:30,Ponte Preta,Botafogo RJ,2.26,3.27,3.01,0,0,0,0,0,D,0.973684211,1.578947368,1.875,Botafogo RJ,Ponte Preta,1,0.875
Brazil,Serie A,2012,22-09-12,22:30,Figueirense,Palmeiras,2.56,3.23,2.62,1,3,-1,4,1,A,1.026315789,1.026315789,3.125,,,1,2.125
Brazil,Serie A,2012,22-09-12,22:30,Fluminense,Nautico,1.34,4.54,8.61,2,1,1,3,1,H,1.605263158,1.157894737,2,,,1.75,0.25
Brazil,Serie A,2012,23-09-12,01:00,Santos,Portuguesa,2.14,3.26,3.25,1,3,-1,4,1,A,1.315789474,1.026315789,3,Portuguesa,Santos,1.25,1.75
Brazil,Serie A,2012,23-09-12,20:00,Atletico GO,Flamengo RJ,2.22,3.29,3.07,1,2,-1,3,1,A,0.973684211,1.026315789,2.833333333,,,1,1.833333333
Brazil,Serie A,2012,23-09-12,20:00,Botafogo RJ,Corinthians,2.05,3.27,3.49,2,2,0,4,1,D,1.578947368,1.342105263,2.217391304,,,1.130434783,1.086956522
Brazil,Serie A,2012,23-09-12,20:00,Ponte Preta,Vasco,2.5,3.2,2.71,0,0,0,0,0,D,0.973684211,1.184210526,2.125,,,1.125,1
Brazil,Serie A,2012,23-09-12,20:00,Sao Paulo,Cruzeiro,1.56,3.83,5.75,1,0,1,1,0,H,1.552631579,1.236842105,1.904761905,Cruzeiro,Sao Paulo,1.19047619,0.714285714
Brazil,Serie A,2012,23-09-12,22:30,Atletico-MG,Gremio,1.94,3.36,3.75,0,0,0,0,0,D,1.684210526,1.473684211,2.64,,,1.2,1.44
Brazil,Serie A,2012,23-09-12,22:30,Internacional,Bahia,1.44,4.11,7,3,1,1,4,1,H,1.157894737,0.973684211,2.444444444,Bahia,Internacional,1.611111111,0.833333333
Brazil,Serie A,2012,23-09-12,22:30,Sport Recife,Coritiba,2.19,3.32,3.1,1,0,1,1,0,H,1.026315789,1.394736842,2.25,Coritiba,Sport Recife,1.333333333,0.916666667
Brazil,Serie A,2012,27-09-12,02:00,Flamengo RJ,Atletico-MG,3.02,3.26,2.28,2,1,1,3,1,H,1.026315789,1.684210526,2.555555556,Atletico-MG,Flamengo RJ,1.148148148,1.407407407
Brazil,Serie A,2012,29-09-12,22:30,Cruzeiro,Internacional,2.88,3.16,2.4,0,0,0,0,0,D,1.236842105,1.157894737,2.052631579,,,0.894736842,1.157894737
Brazil,Serie A,2012,29-09-12,22:30,Nautico,Atletico GO,1.67,3.65,4.78,2,0,1,2,0,H,1.157894737,0.973684211,1.5,Atletico GO,Nautico,1.5,0
Brazil,Serie A,2012,29-09-12,22:30,Portuguesa,Atletico-MG,2.64,3.21,2.55,1,1,0,2,1,D,1.026315789,1.684210526,2.25,Atletico-MG,Portuguesa,1,1.25
Brazil,Serie A,2012,29-09-12,22:30,Vasco,Figueirense,1.51,3.99,6.04,3,1,1,4,1,H,1.184210526,1.026315789,1.75,Figueirense,Vasco,1,0.75
Brazil,Serie A,2012,30-09-12,01:00,Palmeiras,Ponte Preta,1.6,3.7,5.41,3,0,1,3,0,H,1.026315789,0.973684211,2.375,,,1.5,0.875
Brazil,Serie A,2012,30-09-12,20:00,Bahia,Botafogo RJ,2.45,3.24,2.75,2,0,1,2,0,H,0.973684211,1.578947368,2.578947368,,,1.368421053,1.210526316
Brazil,Serie A,2012,30-09-12,20:00,Corinthians,Sport Recife,1.48,3.9,6.77,3,0,1,3,0,H,1.342105263,1.026315789,2.823529412,,,1.941176471,0.882352941
Brazil,Serie A,2012,30-09-12,20:00,Coritiba,Sao Paulo,2.37,3.24,2.85,1,1,0,2,1,D,1.394736842,1.552631579,2.611111111,,,1.222222222,1.388888889
Brazil,Serie A,2012,30-09-12,20:00,Flamengo RJ,Fluminense,3.41,3.25,2.09,0,1,-1,1,0,A,1.026315789,1.605263158,2.333333333,,,1.222222222,1.111111111
Brazil,Serie A,2012,30-09-12,22:30,Gremio,Santos,1.68,3.7,4.7,1,1,0,2,1,D,1.473684211,1.315789474,2.52173913,,,1.391304348,1.130434783
Brazil,Serie A,2012,05-10-12,01:00,Coritiba,Ponte Preta,1.69,3.64,4.73,1,0,1,1,0,H,1.394736842,0.973684211,3,,,1.1,1.9
Brazil,Serie A,2012,05-10-12,01:00,Flamengo RJ,Bahia,1.96,3.32,3.73,0,0,0,0,0,D,1.026315789,0.973684211,3.047619048,Bahia,Flamengo RJ,2,1.047619048
Brazil,Serie A,2012,05-10-12,01:00,Portuguesa,Sport Recife,1.62,3.67,5.25,5,1,1,6,1,H,1.026315789,1.026315789,4.5,,,3,1.5
Brazil,Serie A,2012,06-10-12,20:00,Sao Paulo,Palmeiras,1.95,3.34,3.72,3,0,1,3,0,H,1.552631579,1.026315789,2.36,Palmeiras,Sao Paulo,0.96,1.4
Brazil,Serie A,2012,06-10-12,20:20,Atletico GO,Vasco,3.39,3.24,2.09,0,1,-1,1,0,A,0.973684211,1.184210526,1.5,,,0.5,1
Brazil,Serie A,2012,06-10-12,20:20,Nautico,Corinthians,2.3,3.24,2.94,2,1,1,3,1,H,1.157894737,1.342105263,1.75,Corinthians,Nautico,1,0.75
Brazil,Serie A,2012,06-10-12,20:20,Santos,Internacional,2.56,3.14,2.68,1,1,0,2,1,D,1.315789474,1.157894737,2.217391304,Internacional,Santos,0.869565217,1.347826087
Brazil,Serie A,2012,06-10-12,22:30,Atletico-MG,Figueirense,1.33,4.68,8.67,6,0,1,6,0,H,1.684210526,1.026315789,3.25,,,2.375,0.875
Brazil,Serie A,2012,06-10-12,22:30,Fluminense,Botafogo RJ,2.08,3.27,3.42,1,0,1,1,0,H,1.605263158,1.578947368,1.608695652,Botafogo RJ,Fluminense,0.695652174,0.913043478
Brazil,Serie A,2012,06-10-12,22:30,Gremio,Cruzeiro,1.51,3.94,6.07,2,1,1,3,1,H,1.473684211,1.236842105,2.476190476,Cruzeiro,Gremio,1.333333333,1.142857143
Brazil,Serie A,2012,10-10-12,23:30,Bahia,Fluminense,3.03,3.17,2.31,0,2,-1,2,0,A,0.973684211,1.605263158,2.1,,,0.8,1.3
Brazil,Serie A,2012,10-10-12,23:30,Botafogo RJ,Santos,1.73,3.62,4.4,0,2,-1,2,0,A,1.578947368,1.315789474,1.952380952,,,0.80952381,1.142857143
Brazil,Serie A,2012,10-10-12,23:30,Cruzeiro,Portuguesa,2.32,3.29,2.88,2,0,1,2,0,H,1.236842105,1.026315789,2.5,,,2.25,0.25
Brazil,Serie A,2012,10-10-12,23:30,Figueirense,Atletico GO,1.9,3.44,3.79,3,1,1,4,1,H,1.026315789,0.973684211,4.5,Atletico GO,Figueirense,2.5,2
Brazil,Serie A,2012,10-10-12,23:30,Ponte Preta,Nautico,1.65,3.7,4.91,2,1,1,3,1,H,0.973684211,1.157894737,3.25,Nautico,Ponte Preta,1.5,1.75
Brazil,Serie A,2012,11-10-12,02:00,Corinthians,Flamengo RJ,1.78,3.48,4.35,3,2,1,5,1,H,1.342105263,1.026315789,2.740740741,,,1.259259259,1.481481481
Brazil,Serie A,2012,11-10-12,02:00,Internacional,Atletico-MG,2.19,3.28,3.15,3,0,1,3,0,H,1.157894737,1.684210526,2.52,Atletico-MG,Internacional,1.16,1.36
Brazil,Serie A,2012,11-10-12,02:00,Vasco,Sao Paulo,2.51,3.16,2.74,0,2,-1,2,0,A,1.184210526,1.552631579,2.789473684,Sao Paulo,Vasco,1.157894737,1.631578947
Brazil,Serie A,2012,12-10-12,01:00,Palmeiras,Coritiba,1.91,3.37,3.85,0,1,-1,1,0,A,1.026315789,1.394736842,2.3125,Coritiba,Palmeiras,1.25,1.0625
Brazil,Serie A,2012,12-10-12,01:00,Sport Recife,Gremio,2.45,3.28,2.71,1,3,-1,4,1,A,1.026315789,1.473684211,3.125,Gremio,Sport Recife,1.5625,1.5625
Brazil,Serie A,2012,13-10-12,22:30,Atletico GO,Internacional,4.18,3.48,1.81,3,1,1,4,1,H,0.973684211,1.157894737,2.3,,,1,1.3
Brazil,Serie A,2012,13-10-12,22:30,Flamengo RJ,Cruzeiro,2.04,3.37,3.42,1,1,0,2,1,D,1.026315789,1.236842105,2.095238095,Cruzeiro,Flamengo RJ,1.333333333,0.761904762
Brazil,Serie A,2012,14-10-12,01:00,Portuguesa,Corinthians,2.47,3.24,2.71,1,1,0,2,1,D,1.026315789,1.342105263,2,Corinthians,Portuguesa,1.5,0.5
Brazil,Serie A,2012,14-10-12,20:00,Atletico-MG,Sport Recife,1.28,5.15,9.75,2,1,1,3,1,H,1.684210526,1.026315789,3.75,,,2.1875,1.5625
Brazil,Serie A,2012,14-10-12,20:00,Coritiba,Bahia,1.6,3.67,5.41,2,1,1,3,1,H,1.394736842,0.973684211,2.666666667,Bahia,Coritiba,1.166666667,1.5
